Well,X,Y,NTG
201-901,201,901,0.24831717228581743
201-902,201,902,0.2491419489013934
201-903,201,903,0.24552030545075856
201-904,201,904,0.23547749881068902
201-905,201,905,0.23236196783615146
201-906,201,906,0.23089909497565067
201-908,201,908,0.2286235313904869
201-909,201,909,0.24655043901894214
201-910,201,910,0.2729314256403809
201-911,201,911,0.2953897420599759
201-912,201,912,0.3128470707347683
201-913,201,913,0.33853411046906656
201-915,201,915,0.3594515780567106
201-916,201,916,0.3760355815337646
201-917,201,917,0.38457420655898417
201-918,201,918,0.39042845186997105
201-919,201,919,0.4002027661667436
201-920,201,920,0.4132244160891366
201-921,201,921,0.416929436075409
201-922,201,922,0.42086705351045844
201-923,201,923,0.41931802450330974
201-925,201,925,0.40851216766321574
201-926,201,926,0.39845431753040006
201-927,201,927,0.38745106468691415
201-928,201,928,0.3738510155332123
201-929,201,929,0.3564689166524555
201-930,201,930,0.3553968698572642
202-901,202,901,0.25032036752391673
202-902,202,902,0.25358073540009646
202-903,202,903,0.24813929153453174
202-904,202,904,0.24396016022862874
202-905,202,905,0.23598417090763402
202-906,202,906,0.2369621076400167
202-907,202,907,0.22196220025293883
202-908,202,908,0.2308207431227785
202-909,202,909,0.24795540244881403
202-910,202,910,0.26334697232495513
202-911,202,911,0.2972311778759791
202-912,202,912,0.31326465762828204
202-913,202,913,0.3328541301281335
202-914,202,914,0.34710044947391394
202-915,202,915,0.35493089637825437
202-916,202,916,0.37019028329214004
202-917,202,917,0.3716400306054201
202-918,202,918,0.3747374717763225
202-919,202,919,0.38428440033518796
202-920,202,920,0.4057924319973156
202-921,202,921,0.41230664127393374
202-923,202,923,0.41161876223607524
202-924,202,924,0.4129519657677219
202-926,202,926,0.3951579774742171
202-927,202,927,0.3818268902510269
202-928,202,928,0.36787214656715367
202-929,202,929,0.34911370903413974
202-930,202,930,0.3403544070465618
203-901,203,901,0.25394201453601756
203-903,203,903,0.25078289933330944
203-904,203,904,0.24284313385908934
203-905,203,905,0.24455817303139948
203-907,203,907,0.2232985248594083
203-908,203,908,0.23235668046662467
203-909,203,909,0.2535590566943678
203-910,203,910,0.2780342794035321
203-911,203,911,0.2908842213375803
203-912,203,912,0.30933519732271264
203-913,203,913,0.32451188038077794
203-914,203,914,0.33345901852086507
203-915,203,915,0.34589592592302165
203-916,203,916,0.35577540576095096
203-917,203,917,0.35701829818691844
203-918,203,918,0.35820087833089054
203-919,203,919,0.36126285086283877
203-920,203,920,0.3726044384076512
203-921,203,921,0.3951164763269907
203-922,203,922,0.3980639574214604
203-923,203,923,0.3932362116807265
203-924,203,924,0.40116093760737187
203-925,203,925,0.4006950389518432
203-926,203,926,0.3826727021615548
203-927,203,927,0.3694895149615217
203-928,203,928,0.3587172993542667
203-930,203,930,0.3350691562796664
204-901,204,901,0.24807859972101984
204-902,204,902,0.2503449600835343
204-903,204,903,0.23675084284932874
204-905,204,905,0.22403966998285282
204-906,204,906,0.22279393340136946
204-908,204,908,0.22336970415176755
204-909,204,909,0.26082744774170874
204-910,204,910,0.28664218790014684
204-911,204,911,0.2980057124279583
204-912,204,912,0.30332885478556204
204-913,204,913,0.3117187737035827
204-914,204,914,0.32633171118257553
204-915,204,915,0.3386714007049006
204-916,204,916,0.3503730753540268
204-917,204,917,0.3460526021028148
204-918,204,918,0.335998786898576
204-919,204,919,0.34928272095285656
204-920,204,920,0.36188458530250284
204-921,204,921,0.3773122916911995
204-922,204,922,0.38045309295219076
204-923,204,923,0.3746363622072718
204-924,204,924,0.38995150845526894
204-926,204,926,0.3848983719336035
204-927,204,927,0.36219417080132227
204-928,204,928,0.3481109079627278
204-929,204,929,0.3269032417825975
204-930,204,930,0.32016336986538546
205-901,205,901,0.2482008406514309
205-902,205,902,0.2508529893593519
205-903,205,903,0.24345498524586556
205-904,205,904,0.22406435386080195
205-905,205,905,0.21693072136985148
205-906,205,906,0.21845390470587212
205-907,205,907,0.2125693730585646
205-908,205,908,0.23718307871641564
205-909,205,909,0.2652580523270484
205-910,205,910,0.29449363178185073
205-912,205,912,0.3037198696965961
205-913,205,913,0.30964544298512175
205-914,205,914,0.3181093158497523
205-915,205,915,0.3337599531716331
205-917,205,917,0.34487101390405306
205-918,205,918,0.33413910838877725
205-919,205,919,0.33639400008479603
205-920,205,920,0.34789682343180334
205-921,205,921,0.35038164716211756
205-922,205,922,0.3557789149290334
205-924,205,924,0.36443524054150844
205-925,205,925,0.37664264853324425
205-926,205,926,0.36064485621641973
205-928,205,928,0.3293393927288039
205-929,205,929,0.3050849954178843
205-930,205,930,0.30216733869732404
206-901,206,901,0.24540617720888167
206-902,206,902,0.24585380833600962
206-903,206,903,0.2487017516859706
206-904,206,904,0.2233623670324675
206-905,206,905,0.2134478779454133
206-906,206,906,0.21454473421164133
206-907,206,907,0.2169261715222608
206-908,206,908,0.24814226807651016
206-909,206,909,0.2840976440722126
206-910,206,910,0.30674099058402543
206-911,206,911,0.30551930481972384
206-913,206,913,0.3106301851769362
206-915,206,915,0.33624107083496296
206-916,206,916,0.3491344554774498
206-917,206,917,0.3453036452465042
206-918,206,918,0.3344944203897291
206-919,206,919,0.3295251751311404
206-920,206,920,0.32907462265628623
206-921,206,921,0.3337668524115356
206-922,206,922,0.3380580755903459
206-923,206,923,0.34976741563862845
206-924,206,924,0.3499334048593945
206-925,206,925,0.3531791721642273
206-926,206,926,0.3363282327768667
206-927,206,927,0.3199089739016212
206-928,206,928,0.30150831283342694
206-930,206,930,0.2850007551691729
207-901,207,901,0.2538619310650254
207-902,207,902,0.25349906304465586
207-903,207,903,0.26533814334405786
207-904,207,904,0.23870489911216383
207-905,207,905,0.21451983027649957
207-906,207,906,0.21643773090306467
207-908,207,908,0.24595938537552975
207-909,207,909,0.28704930990559263
207-911,207,911,0.29873925335213336
207-913,207,913,0.3025333877617567
207-914,207,914,0.3315841778500574
207-915,207,915,0.354930744900787
207-916,207,916,0.3694893683311493
207-917,207,917,0.34582808662097403
207-918,207,918,0.33247930176891377
207-920,207,920,0.31653464831772243
207-921,207,921,0.31975950021765615
207-922,207,922,0.332224490836067
207-923,207,923,0.34347161328838133
207-924,207,924,0.34534537346903593
207-925,207,925,0.3393563972305607
207-926,207,926,0.32012312437787205
207-928,207,928,0.29779227376736134
207-929,207,929,0.284002618564832
208-901,208,901,0.2576361655128292
208-902,208,902,0.2592069347309327
208-903,208,903,0.2775088614213526
208-904,208,904,0.25233558494643316
208-905,208,905,0.2330648887524285
208-906,208,906,0.22819559130195138
208-907,208,907,0.2215751319730159
208-908,208,908,0.25227451319829997
208-909,208,909,0.2872582122423529
208-910,208,910,0.30943184930652107
208-911,208,911,0.3139284069087683
208-912,208,912,0.3036156765973454
208-913,208,913,0.3197700906387086
208-914,208,914,0.3573520029287252
208-916,208,916,0.37506415971472395
208-917,208,917,0.35360473188689917
208-918,208,918,0.32125266291315085
208-920,208,920,0.31078046904690776
208-921,208,921,0.32161438930275577
208-922,208,922,0.3363741515502294
208-923,208,923,0.34939487848327655
